month,store,expense-category,val-in-rep-cur-,store_id
2025-08,3091.0,Inventory Shrinkage,2103,
2025-08,3091.0,Logistic Costs,7198.63,
2025-08,3091.0,Marketing Expenses,-491.21,
2025-08,3091.0,Office expense incl brokerage exp,746,
2025-08,3091.0,Packaging,-4275.85,
2025-08,3091.0,Power & Fuel,11145,
2025-08,3091.0,Printing & Stationery,5040.87,
2025-08,3091.0,Rent + CAM,40000,
2025-08,3091.0,Staff Welfare,1950,
2025-08,3094.0,Central,1324.84,
2025-08,3094.0,Finance,2985.99,
2025-08,3094.0,Housekeeping,4710,
2025-08,3094.0,Internet,1717,
2025-08,3094.0,Inventory Shrinkage,2156,
2025-08,3094.0,Logistic Costs,5803.57,
2025-08,3094.0,Maintenance & Consummables,1600,
2025-08,3094.0,Marketing Expenses,-2017.32,
2025-08,3094.0,Packaging,-324.01,
2025-08,3094.0,Power & Fuel,25275,
2025-08,3094.0,Printing & Stationery,3490,
2025-08,3094.0,Rent + CAM,31000,
2025-08,3094.0,Staff Welfare,1575,
2025-08,3095.0,Central,5870.84,
2025-08,3095.0,Finance,2732.86,
2025-08,3095.0,Housekeeping,3718,
2025-08,3095.0,Internet,3434,
2025-08,3095.0,Inventory Shrinkage,2369,
2025-08,3095.0,Logistic Costs,7198.63,
2025-08,3095.0,Marketing Expenses,-490.21,
2025-08,3095.0,Office expense incl brokerage exp,992,
2025-08,3095.0,Packaging,-3587.56,
2025-08,3095.0,Power & Fuel,8787,
2025-08,3095.0,Printing & Stationery,4668,
2025-08,3095.0,Rent + CAM,60000,
2025-08,3095.0,Staff Welfare,1065,
2025-08,3097.0,Central,11798.84,
2025-08,3097.0,Finance,3094.44,
2025-08,3097.0,Housekeeping,5000,
2025-08,3097.0,Internet,3434,
2025-08,3097.0,Inventory Shrinkage,1541,
2025-08,3097.0,Logistic Costs,7689.63,
2025-08,3097.0,Marketing Expenses,-490.21,
2025-08,3097.0,Office expense incl brokerage exp,763,
2025-08,3097.0,Packaging,-4749.56,
2025-08,3097.0,Power & Fuel,9936,
2025-08,3097.0,Printing & Stationery,7220.7,
2025-08,3097.0,Rent + CAM,75000,
2025-08,3097.0,Staff Welfare,1260,
2025-08,3098.0,Central,1324.84,
2025-08,3098.0,Finance,2531.22,
2025-08,3098.0,Housekeeping,1800,
2025-08,3098.0,Internet,3354,
2025-08,3098.0,Inventory Shrinkage,1694,
2025-08,3098.0,Logistic Costs,8088.02,
2025-08,3098.0,Marketing Expenses,-4114.21,
2025-08,3098.0,Packaging,-3932.14,
2025-08,3098.0,Power & Fuel,13273,
2025-08,3098.0,Printing & Stationery,4835,
2025-08,3098.0,Rent + CAM,49000,
2025-08,3099.0,Central,11792.84,
2025-08,3099.0,Finance,2155.46,
2025-08,3099.0,Housekeeping,3000,
2025-08,3099.0,Internet,3354,
2025-08,3099.0,Inventory Shrinkage,2305,
2025-08,3099.0,Marketing Expenses,-413.13,
2025-08,3099.0,Office expense incl brokerage exp,280,
2025-08,3099.0,Packaging,-3994.56,
2025-08,3099.0,Power & Fuel,7714,
2025-08,3099.0,Printing & Stationery,2029,
2025-08,3099.0,Rent + CAM,22000,
2025-08,3099.0,Staff Welfare,900,
2025-08,3101.0,Central,0,
2025-08,3101.0,Finance,600,
2025-08,3101.0,Packaging,-0.31,
2025-08,3101.0,Power & Fuel,-9000,
2025-08,3101.0,Printing & Stationery,0,
2025-08,3101.0,Rent + CAM,0,
2025-08,3104.0,Central,7656.89,
2025-08,3104.0,Finance,4371.07,
2025-08,3104.0,Housekeeping,600,
2025-08,3104.0,Internet,3336,
2025-08,3104.0,Inventory Shrinkage,1929,
2025-08,3104.0,Logistic Costs,3745.13,
2025-08,3104.0,Marketing Expenses,3284.12,
2025-08,3104.0,Packaging,273.84,
2025-08,3104.0,Power & Fuel,13419,
2025-08,3104.0,Printing & Stationery,3024,
2025-08,3104.0,Rent + CAM,48000,
2025-08,3107.0,Logistic Costs,-1691.43,
2025-08,3109.0,Central,7162.99,
2025-08,3109.0,Finance,3421.05,
2025-08,3109.0,Housekeeping,3020,
2025-08,3109.0,Internet,3336,
2025-08,3109.0,Inventory Shrinkage,1521,
2025-08,3109.0,Logistic Costs,3745.13,
2025-08,3109.0,Marketing Expenses,2570.95,
2025-08,3109.0,Office expense incl brokerage exp,3360,
2025-08,3109.0,Packaging,-26.16,
2025-08,3109.0,Power & Fuel,8619,
2025-08,3109.0,Printing & Stationery,4743,
2025-08,3109.0,Rent + CAM,40000,
2025-08,3109.0,Staff Welfare,4537,
2025-08,3110.0,Central,2510.47,
2025-08,3110.0,Finance,7071.22,
2025-08,3110.0,Housekeeping,3600,
2025-08,3110.0,Internet,529.47,
2025-08,3110.0,Logistic Costs,6695.44,
2025-08,3110.0,Marketing Expenses,-1023.51,
2025-08,3110.0,Packaging,1332.14,
2025-08,3110.0,Power & Fuel,10000,
2025-08,3110.0,Printing & Stationery,3000,
2025-08,3110.0,Rent + CAM,55365,
2025-08,3110.0,Staff Welfare,1500,
2025-08,3111.0,Central,2629.84,
2025-08,3111.0,Finance,1783.47,
2025-08,3111.0,Housekeeping,4000,
2025-08,3111.0,Internet,3354,
2025-08,3111.0,Inventory Shrinkage,1587,
2025-08,3111.0,Marketing Expenses,-1914.39,
2025-08,3111.0,Office expense incl brokerage exp,800,
2025-08,3111.0,Packaging,1109.99,
2025-08,3111.0,Power & Fuel,8517,
2025-08,3111.0,Printing & Stationery,4097.2,
2025-08,3111.0,Rent + CAM,45000,
2025-08,3111.0,Staff Welfare,1900,
2025-08,3112.0,Central,13475.84,
2025-08,3112.0,Finance,3975.81,
2025-08,3112.0,Housekeeping,3300,
2025-08,3112.0,Internet,3336,
2025-08,3112.0,Inventory Shrinkage,3591,
2025-08,3112.0,Marketing Expenses,-3412.13,
2025-08,3112.0,Office expense incl brokerage exp,1462,
2025-08,3112.0,Packaging,-4889.56,
2025-08,3112.0,Power & Fuel,14686.86,
2025-08,3112.0,Printing & Stationery,6281.5,
2025-08,3112.0,Rent + CAM,60000,
2025-08,3113.0,Central,3304.84,
2025-08,3113.0,Finance,1144.41,
2025-08,3113.0,Housekeeping,1800,
2025-08,3113.0,Internet,7535,
2025-08,3113.0,Logistic Costs,8088.02,
2025-08,3113.0,Marketing Expenses,-3412.11,
2025-08,3113.0,Packaging,-3587.56,
2025-08,3113.0,Power & Fuel,8319,
2025-08,3113.0,Printing & Stationery,8564,
2025-08,3113.0,Rent + CAM,26000,
2025-08,3115.0,Central,6504.26,
2025-08,3115.0,Finance,2508.55,
2025-08,3115.0,Housekeeping,4170,
2025-08,3115.0,Internet,3132,
2025-08,3115.0,Inventory Shrinkage,3301,
2025-08,3115.0,Logistic Costs,9642.85,
2025-08,3115.0,Marketing Expenses,9443.4,
2025-08,3115.0,Office expense incl brokerage exp,900,
2025-08,3115.0,Packaging,1109.99,
2025-08,3115.0,Power & Fuel,9694,
2025-08,3115.0,Printing & Stationery,4224.5,
2025-08,3115.0,Rent + CAM,54000,
2025-08,3115.0,Staff Welfare,2000,
2025-08,3115.0,Water,0,
2025-08,3116.0,Central,7879.32,
2025-08,3116.0,Finance,6920.15,
2025-08,3116.0,Housekeeping,2200,
2025-08,3116.0,Internet,5071,
2025-08,3116.0,Inventory Shrinkage,3257,
2025-08,3116.0,Marketing Expenses,23873.09,
2025-08,3116.0,Power & Fuel,8755,
2025-08,3116.0,Printing & Stationery,5755,
2025-08,3116.0,Rent + CAM,70000,
2025-08,3119.0,Central,1824.84,
2025-08,3119.0,Finance,2025.72,
2025-08,3119.0,Housekeeping,1800,
2025-08,3119.0,Internet,3336,
2025-08,3119.0,Inventory Shrinkage,1487,
2025-08,3119.0,Marketing Expenses,-3490.21,
2025-08,3119.0,Packaging,-3994.56,
2025-08,3119.0,Power & Fuel,18349,
2025-08,3119.0,Printing & Stationery,4770.5,
2025-08,3119.0,Rent + CAM,40000,
2025-08,3120.0,Central,4821.84,
2025-08,3120.0,Finance,3630.76,
2025-08,3120.0,Housekeeping,3981,
2025-08,3120.0,Internet,3336,
2025-08,3120.0,Inventory Shrinkage,2065,
2025-08,3120.0,Logistic Costs,7198.63,
2025-08,3120.0,Marketing Expenses,-491.21,
2025-08,3120.0,Office expense incl brokerage exp,2465,
2025-08,3120.0,Packaging,-4424.56,
2025-08,3120.0,Power & Fuel,-6000,
2025-08,3120.0,Printing & Stationery,1545,
2025-08,3120.0,Rent + CAM,45000,
2025-08,3120.0,Staff Welfare,525,
2025-08,3120.0,Water,174,
2025-08,3121.0,Central,12253.09,
2025-08,3121.0,Finance,5137.83,
2025-08,3121.0,Housekeeping,2380,
2025-08,3121.0,Internet,3354,
2025-08,3121.0,Inventory Shrinkage,1713,
2025-08,3121.0,Logistic Costs,3745.13,
2025-08,3121.0,Marketing Expenses,1375.12,
2025-08,3121.0,Office expense incl brokerage exp,3235,
2025-08,3121.0,Packaging,193.84,
2025-08,3121.0,Power & Fuel,8000,
2025-08,3121.0,Printing & Stationery,2581,
2025-08,3121.0,Rent + CAM,80000,
2025-08,3121.0,Staff Welfare,3690,
2025-08,3123.0,Central,1659,
2025-08,3125.0,Central,15300.09,
2025-08,3125.0,Finance,4196.51,
2025-08,3125.0,Housekeeping,600,
2025-08,3125.0,Internet,3345,
2025-08,3125.0,Inventory Shrinkage,1937,
2025-08,3125.0,Logistic Costs,3745.13,
2025-08,3125.0,Marketing Expenses,3659.12,
2025-08,3125.0,Packaging,378.84,
2025-08,3125.0,Power & Fuel,10588,
2025-08,3125.0,Printing & Stationery,5585,
2025-08,3125.0,Rent + CAM,66000,
2025-08,3126.0,Central,4536.84,
2025-08,3126.0,Finance,3431.28,
2025-08,3126.0,Housekeeping,600,
2025-08,3126.0,Internet,3354,
2025-08,3126.0,Inventory Shrinkage,1322,
2025-08,3126.0,Logistic Costs,3745.13,
2025-08,3126.0,Maintenance & Consummables,3000,
2025-08,3126.0,Marketing Expenses,8578.12,
2025-08,3126.0,Packaging,528.84,
2025-08,3126.0,Power & Fuel,12558,
2025-08,3126.0,Printing & Stationery,2653,
2025-08,3126.0,Rent + CAM,48000,
2025-08,3128.0,Central,4503.09,
2025-08,3128.0,Finance,2589.8,
2025-08,3128.0,Housekeeping,600,
2025-08,3128.0,Internet,3336,
2025-08,3128.0,Logistic Costs,3745.13,
2025-08,3128.0,Maintenance & Consummables,720,
2025-08,3128.0,Marketing Expenses,7865.12,
2025-08,3128.0,Packaging,-166.16,
2025-08,3128.0,Power & Fuel,8000,
2025-08,3128.0,Printing & Stationery,2493,
2025-08,3128.0,Rent + CAM,55000,
2025-08,3128.0,Water,1000,
2025-08,3129.0,Central,7160.84,
2025-08,3129.0,Finance,3717.48,
2025-08,3129.0,Housekeeping,4600,
2025-08,3129.0,Internet,3336,
2025-08,3129.0,Inventory Shrinkage,1249,
2025-08,3129.0,Logistic Costs,3745.13,
2025-08,3129.0,Marketing Expenses,-9286.57,
2025-08,3129.0,Office expense incl brokerage exp,2130,
2025-08,3129.0,Packaging,-26.16,
2025-08,3129.0,Power & Fuel,8000,
2025-08,3129.0,Printing & Stationery,4817,
2025-08,3129.0,Rent + CAM,47000,
2025-08,3129.0,Staff Welfare,1900,
2025-08,3132.0,Finance,600,
2025-08,3133.0,Central,3381.84,
2025-08,3133.0,Finance,7395.7,
2025-08,3133.0,Housekeeping,1700,
2025-08,3133.0,Internet,3476,
2025-08,3133.0,Logistic Costs,9642.85,
2025-08,3133.0,Maintenance & Consummables,0,
2025-08,3133.0,Marketing Expenses,22516.36,
2025-08,3133.0,Packaging,1109.99,
2025-08,3133.0,Power & Fuel,15478,
2025-08,3133.0,Printing & Stationery,3755,
2025-08,3133.0,Rent + CAM,121240,
2025-08,3135.0,Logistic Costs,7198.63,
2025-08,3136.0,Below EBITDA,346.21,
2025-08,3136.0,Central,2090.84,
2025-08,3136.0,Finance,5430.88,
2025-08,3136.0,Housekeeping,2400,
2025-08,3136.0,Internet,3336,
2025-08,3136.0,Inventory Shrinkage,521,
2025-08,3136.0,Logistic Costs,3745.13,
2025-08,3136.0,Maintenance & Consummables,21830,
2025-08,3136.0,Marketing Expenses,3284.12,
2025-08,3136.0,Office expense incl brokerage exp,1210,
2025-08,3136.0,Packaging,-873.16,
2025-08,3136.0,Power & Fuel,10677,
2025-08,3136.0,Printing & Stationery,4844,
2025-08,3136.0,Rent + CAM,40000,
2025-08,3136.0,Staff Welfare,2785,
2025-08,3137.0,Central,1824.84,
2025-08,3137.0,Finance,2033.28,
2025-08,3137.0,Housekeeping,6354,
2025-08,3137.0,Internet,3345,
2025-08,3137.0,Inventory Shrinkage,2245,
2025-08,3137.0,Logistic Costs,8088.02,
2025-08,3137.0,Marketing Expenses,2614.79,
2025-08,3137.0,Office expense incl brokerage exp,1799,
2025-08,3137.0,Packaging,-3634.56,
2025-08,3137.0,Power & Fuel,8165,
2025-08,3137.0,Printing & Stationery,6477,
2025-08,3137.0,Rent + CAM,40000,
2025-08,3137.0,Staff Welfare,980,
2025-08,3139.0,Central,8431.84,
2025-08,3139.0,Finance,3435.07,
2025-08,3139.0,Housekeeping,3800,
2025-08,3139.0,Internet,3336,
2025-08,3139.0,Logistic Costs,3745.13,
2025-08,3139.0,Marketing Expenses,660.78,
2025-08,3139.0,Office expense incl brokerage exp,2700,
2025-08,3139.0,Packaging,-596.16,
2025-08,3139.0,Power & Fuel,8842,
2025-08,3139.0,Printing & Stationery,2549,
2025-08,3139.0,Rent + CAM,32000,
2025-08,3139.0,Staff Welfare,3600,
2025-08,3140.0,Central,5145.84,
2025-08,3140.0,Finance,3818.21,
2025-08,3140.0,Housekeeping,4200,
2025-08,3140.0,Internet,3354,
2025-08,3140.0,Inventory Shrinkage,1455,
2025-08,3140.0,Logistic Costs,3745.13,
2025-08,3140.0,Marketing Expenses,-1340.71,
2025-08,3140.0,Office expense incl brokerage exp,8998,
2025-08,3140.0,Packaging,193.84,
2025-08,3140.0,Power & Fuel,9875,
2025-08,3140.0,Printing & Stationery,2976,
2025-08,3140.0,Rent + CAM,36000,
2025-08,3140.0,Staff Welfare,4400,
2025-08,3141.0,Central,1324.84,
2025-08,3141.0,Finance,5190.08,
2025-08,3141.0,Housekeeping,3700,
2025-08,3141.0,Internet,3354,
2025-08,3141.0,Inventory Shrinkage,3738,
2025-08,3141.0,Logistic Costs,9642.85,
2025-08,3141.0,Marketing Expenses,-1539.98,
2025-08,3141.0,Packaging,1109.99,
2025-08,3141.0,Power & Fuel,5312,
2025-08,3141.0,Printing & Stationery,4707.5,
2025-08,3141.0,Rent + CAM,150395,
2025-08,3141.0,Staff Welfare,1000,
2025-08,3142.0,Central,3687.84,
2025-08,3142.0,Finance,2347.25,
2025-08,3142.0,Housekeeping,3700,
2025-08,3142.0,Internet,3354,
2025-08,3142.0,Inventory Shrinkage,1236,
2025-08,3142.0,Logistic Costs,8088.02,
2025-08,3142.0,Marketing Expenses,-115.21,
2025-08,3142.0,Office expense incl brokerage exp,2041,
2025-08,3142.0,Packaging,-3739.56,
2025-08,3142.0,Power & Fuel,0,
2025-08,3142.0,Printing & Stationery,3407.25,
2025-08,3142.0,Rent + CAM,35000,
2025-08,3142.0,Staff Welfare,1110,
2025-08,3143.0,Central,1347,
2025-08,3143.0,Internet,8398,
2025-08,3143.0,Marketing Expenses,-376,
2025-08,3143.0,Printing & Stationery,1050,
2025-08,3144.0,Central,1324.84,
2025-08,3144.0,Finance,2974.77,
2025-08,3144.0,Housekeeping,4357,
2025-08,3144.0,Internet,1677,
2025-08,3144.0,Inventory Shrinkage,1719,
2025-08,3144.0,Logistic Costs,5803.57,
2025-08,3144.0,Marketing Expenses,17291.7,
2025-08,3144.0,Packaging,920.99,
2025-08,3144.0,Power & Fuel,18780.09,
2025-08,3144.0,Printing & Stationery,3250,
2025-08,3144.0,Rent + CAM,75796.56,
2025-08,3144.0,Staff Welfare,1080,
2025-08,3145.0,Central,4427.37,
2025-08,3145.0,Finance,3744.25,
2025-08,3145.0,Housekeeping,600,
2025-08,3145.0,Internet,3354,
2025-08,3145.0,Logistic Costs,3745.13,
2025-08,3145.0,Marketing Expenses,-4470.88,
2025-08,3145.0,Packaging,263.84,
2025-08,3145.0,Power & Fuel,10405,
2025-08,3145.0,Printing & Stationery,4481,
2025-08,3145.0,Rent + CAM,30000,
2025-08,3146.0,Central,6839.74,
2025-08,3146.0,Finance,3295.91,
2025-08,3146.0,Housekeeping,2600,
2025-08,3146.0,Internet,3354,
2025-08,3146.0,Logistic Costs,3745.13,
2025-08,3146.0,Marketing Expenses,1750.2,
2025-08,3146.0,Office expense incl brokerage exp,3271,
2025-08,3146.0,Packaging,263.84,
2025-08,3146.0,Power & Fuel,8000,
2025-08,3146.0,Printing & Stationery,1251.64,
2025-08,3146.0,Rent + CAM,50000,
2025-08,3146.0,Staff Welfare,3500,
2025-08,3147.0,Central,2551.84,
2025-08,3147.0,Finance,4340.98,
2025-08,3147.0,Housekeeping,5162,
2025-08,3147.0,Internet,5027,
2025-08,3147.0,Inventory Shrinkage,1168,
2025-08,3147.0,Logistic Costs,7363.05,
2025-08,3147.0,Marketing Expenses,-149.3,
2025-08,3147.0,Packaging,4723.19,
2025-08,3147.0,Power & Fuel,13027,
2025-08,3147.0,Printing & Stationery,5668,
2025-08,3147.0,Rent + CAM,95000,
2025-08,3147.0,Staff Welfare,1440,
2025-08,3148.0,Central,1324.84,
2025-08,3148.0,Finance,1971.32,
2025-08,3148.0,Housekeeping,5887,
2025-08,3148.0,Internet,3354,
2025-08,3148.0,Inventory Shrinkage,2352,
2025-08,3148.0,Logistic Costs,7198.63,
2025-08,3148.0,Marketing Expenses,3342.79,
2025-08,3148.0,Office expense incl brokerage exp,4233,
2025-08,3148.0,Packaging,-489.96,
2025-08,3148.0,Power & Fuel,-30000,
2025-08,3148.0,Printing & Stationery,1345,
2025-08,3148.0,Rent + CAM,65000,
2025-08,3148.0,Staff Welfare,2275,
2025-08,3149.0,Central,3709.84,
2025-08,3149.0,Finance,2299.24,
2025-08,3149.0,Housekeeping,4999,
2025-08,3149.0,Internet,3354,
2025-08,3149.0,Inventory Shrinkage,227,
2025-08,3149.0,Logistic Costs,7198.63,
2025-08,3149.0,Maintenance & Consummables,324,
2025-08,3149.0,Marketing Expenses,-115.21,
2025-08,3149.0,Office expense incl brokerage exp,3762,
2025-08,3149.0,Packaging,-4617.14,
2025-08,3149.0,Power & Fuel,10821,
2025-08,3149.0,Printing & Stationery,5042,
2025-08,3149.0,Rent + CAM,50000,
2025-08,3149.0,Staff Welfare,2345,
2025-08,3151.0,Central,3755.84,
2025-08,3151.0,Finance,3587.02,
2025-08,3151.0,Housekeeping,600,
2025-08,3151.0,Internet,3354,
2025-08,3151.0,Inventory Shrinkage,1170,
2025-08,3151.0,Logistic Costs,3745.13,
2025-08,3151.0,Marketing Expenses,7947.45,
2025-08,3151.0,Packaging,449.15,
2025-08,3151.0,Power & Fuel,6738,
2025-08,3151.0,Printing & Stationery,3020,
2025-08,3151.0,Rent + CAM,35000,
2025-08,3152.0,Central,0.47,
2025-08,3152.0,Finance,2382.4,
2025-08,3152.0,Housekeeping,1600,
2025-08,3152.0,Internet,3350,
2025-08,3152.0,Inventory Shrinkage,1735,
2025-08,3152.0,Logistic Costs,6695.44,
2025-08,3152.0,Marketing Expenses,-1023.51,
2025-08,3152.0,Packaging,4099.03,
2025-08,3152.0,Power & Fuel,9140,
2025-08,3152.0,Printing & Stationery,1000,
2025-08,3152.0,Rent + CAM,39999.99,
2025-08,3153.0,Central,0.47,
2025-08,3153.0,Finance,4074.27,
2025-08,3153.0,Housekeeping,4300,
2025-08,3153.0,Internet,1677,
2025-08,3153.0,Inventory Shrinkage,1419,
2025-08,3153.0,Logistic Costs,6695.44,
2025-08,3153.0,Marketing Expenses,-1023.51,
2025-08,3153.0,Office expense incl brokerage exp,3279,
2025-08,3153.0,Packaging,-1574.15,
2025-08,3153.0,Power & Fuel,25240,
2025-08,3153.0,Printing & Stationery,1000,
2025-08,3153.0,Rent + CAM,30000,
2025-08,3153.0,Staff Welfare,440,
2025-08,3154.0,Central,-3161.16,
2025-08,3154.0,Finance,3799.96,
2025-08,3154.0,Housekeeping,4500,
2025-08,3154.0,Internet,3354,
2025-08,3154.0,Inventory Shrinkage,4080,
2025-08,3154.0,Logistic Costs,9642.85,
2025-08,3154.0,Maintenance & Consummables,7870,
2025-08,3154.0,Marketing Expenses,3374.76,
2025-08,3154.0,Office expense incl brokerage exp,1166,
2025-08,3154.0,Packaging,1110.3,
2025-08,3154.0,Power & Fuel,23133,
2025-08,3154.0,Printing & Stationery,6630.5,
2025-08,3154.0,Rent + CAM,70000,
2025-08,3154.0,Staff Welfare,1200,
2025-08,3155.0,Central,2712.47,
2025-08,3155.0,Finance,4408.27,
2025-08,3155.0,Housekeeping,4600,
2025-08,3155.0,Internet,1677,
2025-08,3155.0,Inventory Shrinkage,3251,
2025-08,3155.0,Logistic Costs,6695.44,
2025-08,3155.0,Marketing Expenses,10852.49,
2025-08,3155.0,Office expense incl brokerage exp,5000,
2025-08,3155.0,Packaging,715.85,
2025-08,3155.0,Power & Fuel,10000,
2025-08,3155.0,Printing & Stationery,1000,
2025-08,3155.0,Rent + CAM,49000,
2025-08,3155.0,Staff Welfare,2000,
2025-08,3156.0,Central,3323.64,
2025-08,3156.0,Finance,2673.65,
2025-08,3156.0,Housekeeping,2100,
2025-08,3156.0,Internet,3354,
2025-08,3156.0,Logistic Costs,3745.13,
2025-08,3156.0,Maintenance & Consummables,2000,
2025-08,3156.0,Marketing Expenses,8660.45,
2025-08,3156.0,Office expense incl brokerage exp,2717,
2025-08,3156.0,Packaging,1844.15,
2025-08,3156.0,Power & Fuel,9873.6,
2025-08,3156.0,Printing & Stationery,2392,
2025-08,3156.0,Rent + CAM,28000,
2025-08,3156.0,Staff Welfare,1600,
2025-08,3157.0,Central,14209.84,
2025-08,3157.0,Finance,2296.97,
2025-08,3157.0,Housekeeping,4800,
2025-08,3157.0,Internet,3354,
2025-08,3157.0,Inventory Shrinkage,2292,
2025-08,3157.0,Logistic Costs,8088.02,
2025-08,3157.0,Marketing Expenses,3343.22,
2025-08,3157.0,Office expense incl brokerage exp,2308,
2025-08,3157.0,Packaging,-3769.83,
2025-08,3157.0,Power & Fuel,5445,
2025-08,3157.0,Printing & Stationery,6835,
2025-08,3157.0,Rent + CAM,41000,
